Company,Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
Tata Consultancy Services Ltd,TCS.NS,2015-07-07 00:00:00+05:30,1316.375,1323.449951171875,1301.5,1308.125,1046.5306396484375,1642836,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-08 00:00:00+05:30,1298.9749755859375,1310.8499755859375,1290.25,1297.550048828125,1038.0709228515625,2667850,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-09 00:00:00+05:30,1297.5,1299.125,1253.324951171875,1261.25,1009.0299682617188,3934122,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-10 00:00:00+05:30,1279.5,1279.5,1227.5,1237.175048828125,989.7692260742188,8263654,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-13 00:00:00+05:30,1237.699951171875,1259.300048828125,1237.699951171875,1254.7750244140625,1003.8495483398438,2280308,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-14 00:00:00+05:30,1255.5,1257.5,1245.0,1249.75,999.829345703125,1703274,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-15 00:00:00+05:30,1250.5,1274.9749755859375,1250.0,1272.875,1018.3300170898438,2003660,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-16 00:00:00+05:30,1271.8499755859375,1279.425048828125,1263.300048828125,1270.0999755859375,1016.1098022460938,1456608,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-17 00:00:00+05:30,1273.4000244140625,1285.050048828125,1271.6500244140625,1282.199951171875,1025.7900390625,1070526,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-20 00:00:00+05:30,1282.0,1291.949951171875,1275.949951171875,1289.574951171875,1033.908203125,853786,2.75,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-21 00:00:00+05:30,1288.0,1300.175048828125,1277.550048828125,1280.699951171875,1026.79248046875,1274500,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-22 00:00:00+05:30,1280.5,1284.5,1260.5250244140625,1264.0250244140625,1013.4236450195312,1320628,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-23 00:00:00+05:30,1258.75,1268.925048828125,1241.5,1244.300048828125,997.609130859375,1496780,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-24 00:00:00+05:30,1248.75,1258.25,1246.050048828125,1252.574951171875,1004.2431640625,1574972,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-27 00:00:00+05:30,1244.0,1252.5,1240.574951171875,1248.5250244140625,1000.9963989257812,2003738,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-28 00:00:00+05:30,1249.75,1259.5,1246.074951171875,1251.0250244140625,1003.0008544921875,1891188,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-29 00:00:00+05:30,1255.5,1257.5250244140625,1241.75,1253.375,1004.8848266601562,2413318,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-30 00:00:00+05:30,1258.0250244140625,1258.4000244140625,1236.4000244140625,1240.324951171875,994.4223022460938,2770574,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-07-31 00:00:00+05:30,1244.949951171875,1259.5,1243.5,1255.375,1006.4884033203125,1963776,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-03 00:00:00+05:30,1251.699951171875,1262.5,1250.449951171875,1254.800048828125,1006.0276489257812,1179324,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-04 00:00:00+05:30,1255.199951171875,1261.5,1243.0,1254.449951171875,1005.74658203125,2342692,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-05 00:00:00+05:30,1260.0,1275.0,1255.5,1273.574951171875,1021.0803833007812,988994,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-06 00:00:00+05:30,1282.5,1291.5,1275.050048828125,1286.6500244140625,1031.563232421875,2211366,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-07 00:00:00+05:30,1286.5,1286.5,1273.5,1276.0250244140625,1023.04443359375,1188506,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-10 00:00:00+05:30,1286.0,1294.5,1278.300048828125,1286.050048828125,1031.08203125,1431182,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-11 00:00:00+05:30,1289.0,1305.0,1271.050048828125,1302.0999755859375,1043.949951171875,2200306,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-12 00:00:00+05:30,1301.550048828125,1345.699951171875,1301.0,1335.8499755859375,1071.0087890625,3479784,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-13 00:00:00+05:30,1335.0,1342.0,1278.0,1317.800048828125,1056.5372314453125,1406426,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-14 00:00:00+05:30,1319.0,1359.675048828125,1318.550048828125,1351.5999755859375,1083.6361083984375,2293964,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-17 00:00:00+05:30,1345.050048828125,1348.4000244140625,1327.5,1342.375,1076.240234375,773644,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-18 00:00:00+05:30,1353.449951171875,1374.949951171875,1345.0,1370.449951171875,1098.7490234375,1916926,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-19 00:00:00+05:30,1375.0,1376.425048828125,1360.949951171875,1366.800048828125,1095.8226318359375,1690070,0.0,0.0
Tata Consultancy Services Ltd,TCS.NS,2015-08-20 00:00:00+05:30,1372.5,1372.5,1336.0,1343.425048828125,1077.0819091796875,2349298,0.0,0.0
